../bba/After_3_Passes.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
152   W  2N-S       120          AKQ2.T5.J43.9652 T54.K432.A87.T43 73.AJ87.KQT95.K7 J986.Q96.62.AQJ8 | P-P-P-1D-P-1S-P-1N-P-2C-P-2N
153   W  2D-S       130          K754.KJT4.T96.K8 QT3.A8532.J4.JT2 J2.76.AK852.A973 A986.Q9.Q73.Q654 | P-P-P-1D-P-1H-P-2C-P-2D
154   W  2N-S       120          AJ5.J972.J863.A7 T842.K43.AQ94.T3 K7.AQ8.T5.K98542 Q963.T65.K72.QJ6 | P-1D-P-2N
155   W  3C-S       110          JT9.J54.QJ75.AQ5 Q53.K976.KT62.43 A82.A2.84.KJT862 K764.QT83.A93.97 | P-P-P-1C-P-1D-P-2C-P-3C
156   W  3H-S       170          K74.Q962.Q4.A854 JT6.AJ5.AJ3.T932 Q85.KT8743.KT.K6 A932..987652.QJ7 | P-P-P-1H-P-2C=1=-P-2H-P-3H | Reverse drury
157   W  2SX-E      200          KJT3.T8.AQ65.964 A9874.AJ64..Q852 Q.K72.JT87.AKT73 652.Q953.K9432.J | P-P-1S-X-2S-P-P-X
158   W  1N-N        90          76.KQ75.932.A743 AT98.T2.KQ87.Q86 KJ32.963.AT54.K9 Q54.AJ84.J6.JT52 | P-P-P-1D-P-1H-P-1S-P-1N
159   W  1H-N       140          KJ32.K653.K5.JT2 Q964.J9.Q972.K93 A7.T42.AT6.A8764 T85.AQ87.J843.Q5 | P-P-P-1C-P-1H
160   W  4C-S       130          AT9.854.KQ95.QT4 Q86.JT96.AJT4.J7 52.KQ.2.AK986532 KJ743.A732.8763. | P-P-P-4C
161   W  1N-S        90          J872.AT6.A3.T973 AKQ6.9732.J7.J64 53.KJ4.KQ542.K52 T94.Q85.T986.AQ8 | P-P-P-1D-P-1S-P-1N
162   W  2H-S       110          J862.32.QJ84.K93 QT43.AQJ.76.JT76 A9.T97654.AKT.Q5 K75.K8.9532.A842 | P-P-P-1H-P-1S-P-2H
163   W  -W                      9.8632.AJT3.AJ83 KT743.954.Q84.K2 A52.Q7.K962.Q964 QJ86.AKJT.75.T75 | P
164   W  3C-S       130          AJ72.J87.875.A43 T5.A9654.T94.QJ7 963.Q.AK2.K98652 KQ84.KT32.QJ63.T | P-P-P-1C-X-XX-2H-3C
165   W  -W                      KJ9.632.KJ4.8643 A64.95.AQ73.J952 752.KJT7.T65.AKT QT83.AQ84.982.Q7 | P
166   W  2S-W      -110          K94.KT7.J32.T852 J873.532.K5.AK93 A6.AQ96.QT964.74 QT52.J84.A87.QJ6 | P-P-1C-1D-1S-P-P-X-XX-2D-2S
167   W  2D-S      -100          KT52.J875.J.K852 8743.A4.Q875.AJ4 Q9.K96.AK9632.76 AJ6.QT32.T4.QT93 | P-P-P-1D-P-1H-P-2D
168   W  2S-E      -170          T76.Q5.Q42.QT974 K982.KJ9.T93.A85 A5.A642.87.KJ632 QJ43.T873.AKJ65. | 1D-P-1S-X-2S
169   W  1S-N       110          AK64.K73.9854.73 T85.J954.KJ2.AQ5 J93.AQ82.AT76.J2 Q72.T6.Q3.KT9864 | P-P-P-1D-P-1S
170   W  3C-N       150          T643.KT7.65.AKJ4 AJ92.Q3.K98.T865 K.A52.AQJ43.9732 Q875.J9864.T72.Q | P-1C-P-2C=1=-P-2N-P-3C | Inverted minors
171   W  1N-S        90          KT92.KQT2.752.96 Q754.974.AKT.732 A3.63.J984.AKJ85 J86.AJ85.Q63.QT4 | P-P-P-1C-P-1H-P-1N
172   W  1H-N       110          KT72.JT83.A65.32 Q63.AQ5.T97.QJ95 J9.K94.Q82.AKT64 A854.762.KJ43.87 | P-P-P-1C-P-1H
173   W  -W                      T75.6532.AKT4.T5 J42.QT74.J3.AK83 K96.AKJ.8652.974 AQ83.98.Q97.QJ62 | P
174   W  1S-N        80          A742.KQ6.J2.T854 QJ93.A93.94.QJ62 K86.T75.AQ853.K3 T5.J842.KT76.A97 | P-P-P-1D-P-1S
175   W  2H-S       110          A964.JT7.T43.Q75 K75.K4.KJ95.8643 QT8.AQ832.86.AT2 J32.965.AQ72.KJ9 | P-P-P-1H-P-2H
176   W  2C-S       130          985.A2.KQ63.Q873 KQT4.T98.AJT4.95 A73.Q543.7.AJ642 J62.KJ76.9852.KT | P-P-P-1C-P-1D-P-1H-P-2C
177   W  4H-N       420          A92.A643.852.T87 KJ8643.J9.K97.63 5.QT85.QJ3.AKQ92 QT7.K72.AT64.J54 | P-P-3S-X-P-4H
178   W  2HX-W      100          QJ7.KQJ6.T975.J5 T432.4.AQJ4.K863 K65.A3.K632.QT42 A98.T98752.8.A97 | P-P-P-1D-2H-P-P-X
179   W  3H-S       140          KQ83.QJ3.QT2.642 A752.86.K85.KT97 96.A7542.AJ93.A3 JT4.KT9.764.QJ85 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H-P-3H | Reverse drury | Artificial
180   W  2H-N       110          T743.K542.AK.643 A52.J97.J95.AJ75 QJ6.AQT8.T873.K8 K98.63.Q642.QT92 | P-P-P-1D-P-1H-P-2H
181   W  2D-S       110          Q97.743.AQJT.J96 A654.QJT9.752.K3 J2.A6.K9864.AT42 KT83.K852.3.Q875 | P-P-P-1D-P-1N-P-2C-P-2D
182   W  4D-S       130          A84.952.T98.AJT9 J976.AQJ64..8542 T3.73.AKQJ742.Q6 KQ52.KT8.653.K73 | P-P-P-3N=1=-P-4C=2=-P-4D | Gambling | Artificial
183   W  -W                      Q93.KJ532.QT8.43 KJ62.64.A75.QJ72 T74.97.KJ92.AKT6 A85.AQT8.643.985 | P
184   W  3S-W      -140          63.Q632.QJ3.A753 J74.K975.A762.K2 AK.AJ4.T985.J986 QT9852.T8.K4.QT4 | 2S-P-P-X-P-3H-3S
185   W  2D-S       -50          A95.75.QJ8.T8654 82.JT93.AK6.QJ93 QJ63.A62.75432.A KT74.KQ84.T9.K72 | P-P-P-1D-P-1N-P-2D
186   W  -W                      K97.J643.A732.97 AQJ5.Q985.4.JT86 T43.KT7.K965.KQ4 862.A2.QJT8.A532 | P
187   W  2C-S       110          AT8.A87.J54.T972 K643.Q3.K972.K53 J9.K652.QT.AQJ86 Q752.JT94.A863.4 | P-P-P-1C-P-1N-P-2C
188   W  2N-S      -100          AT83.JT9.Q4.A763 J2.K873.J86.KQ84 K75.A4.A752.T952 Q964.Q652.KT93.J | P-1C-P-1D-P-1S-P-2N
189   W  1N-S        90          A873.QT8.J62.QT2 K542.73.K743.A94 96.AK64.Q9.K8765 QJT.J952.AT85.J3 | P-P-P-1C-P-1S-P-1N
190   W  3H-S       170          3.QJ62.AKT6.JT72 K9754.93.QJ82.Q5 A62.T754.43.AK96 QJT8.AK8.975.843 | P-P-2S-P-P-X-P-3H
191   W  -W                      75.KT63.QT7.AJ53 AT43.QJ97.9864.K J96.A4.KJ53.Q874 KQ82.852.A2.T962 | P
192   W  3N-S       400          AT73.4.QT83.AJ86 KQJ6.972.K962.75 84.AQJ86.J5.KQ43 952.KT53.A74.T92 | P-1D-P-1H-P-1S-P-3N
193   W  2H-N       140          AJ54.QJ42.76.J72 872.AK.9832.Q843 Q6.9765.AQT4.AT6 KT93.T83.KJ5.K95 | P-P-P-1D-P-1H-P-2H
194   W  -W                      J87.KJ5.T965.A74 AK5.9643.QJ7.J83 Q963.AT2.32.KQT5 T42.Q87.AK84.962 | P
195   W  2N-S       120          AJ76.95.J32.A865 9852.A82.AT.J942 K4.K643.Q754.KQ3 QT3.QJT7.K986.T7 | P-P-P-1D-P-1S-P-1N-P-2C-P-2N
196   W  2H-N       110          AQ87.J986.532.JT J92.K4.AQ87.6432 543.A753.J64.AK8 KT6.QT2.KT9.Q975 | P-P-P-1C-P-1H-P-2H
197   W  -W                      975.A52.AQJ8.T42 AQT.9874.643.KQ7 K64.KQT.KT.98653 J832.J63.9752.AJ | P
198   W  4H-S       420          9632.A6.K932.Q96 KQJ8.Q85.QJ8.T73 A54.KJT743.4.KJ8 T7.92.AT765.A542 | P-P-P-1H-P-1S-P-2H-P-3H-P-4H
199   W  2N-N      -200          J742.AK52.KT43.7 KT.9643.QJ7.A986 A83.J87.A9852.QT Q965.QT.6.KJ5432 | P-1D-P-2D=1=-P-2N | Inverted minors
200   W  1N-W       -90          AJT2.95.654.8765 9873.AJ6.97.AQ43 54.KT72.AKT3.KT2 KQ6.Q843.QJ82.J9 | P-P-1C-P-1H-P-1S-P-1N
201   W  -W                      J62.AT2.J73.KQT3 QT3.KQ9.642.J762 A954.643.K98.A54 K87.J875.AQT5.98 | P
202   W  2H-S       170          K63.QT984.K9.753 AJT2..7654.AJ864 97.AK7653.A83.Q9 Q854.J2.QJT2.KT2 | P-P-P-1H-P-2H
203   W  1N-S        90          9874.A874.K74.T2 KJ2.9652.Q96.K73 AT.QJ.AJT3.J8654 Q653.KT3.852.AQ9 | P-P-P-1C-P-1H-P-1N
204   W  3H-S       200          Q532.Q72.K732.A3 K984.6.J965.KQJ5 A.A9543.AQ4.T964 JT76.KJT8.T8.872 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H-P-3H | Reverse drury | Artificial
205   W  -W                      K83.AJ84.9652.85 AT96.Q953.QT.K63 J742.7.AK83.QJT7 Q5.KT62.J74.A942 | P
206   W  2D-S        90          AQT9.92.7532.J85 KJ43.73.T64.AKT6 85.AT854.AQJ8.Q3 762.KQJ6.K9.9742 | P-P-P-1H-P-1S-P-2D
207   W  3H-S       170          K762.QJ82.Q7.QT2 QJ3.AK4.J965.765 98.T9653.A2.AKJ3 AT54.7.KT843.984 | P-P-P-1H-P-2C=1=-P-2D=2=-X-2H-3D-3H | Reverse drury | Artificial
208   W  -W                      A842.872.A64.543 953.T654.Q7.AKJ2 KQT.QJ93.KT53.96 J76.AK.J982.QT87 | P
209   W  -W                      JT9.A74.KQ74.J75 K3.K92.A965.T642 Q52.J53.JT8.AK98 A8764.QT86.32.Q3 | P
210   W  1N-S      -100          KJT3.632.A73.743 A862.QT75.K5.JT9 Q5.A8.JT92.KQ865 974.KJ94.Q864.A2 | P-P-P-1C-P-1S-P-1N
211   W  2N-S       120          AKT5.T86.9876.QJ 8762.543.AKJ2.62 93.AQ7.QT4.AT973 QJ4.KJ92.53.K854 | P-P-P-1C-P-1S-P-1N-P-2D-P-2N
212   W  1N-S       120          9865.A.QT53.K752 Q74.KJ97.J7.QT96 AJ.T643.K86.AJ43 KT32.Q852.A942.8 | P-P-P-1C-P-1S-P-1N
213   W  3H-S      -100          K863.K8.Q54.Q852 QJ94.54.AJ6.K943 A5.J9763.KT9.AT7 T72.AQT2.8732.J6 | P-P-P-1H-P-1S-P-1N-P-2C-P-2N-P-3H
214   W  2D-S       110          T43.JT82.AQT.KT5 A8762.9543.93.QJ Q9.K6.K8654.A432 KJ5.AQ7.J72.9876 | P-P-P-1D-P-1H-P-2C-P-2D
215   W  3S-N       140          9843.K4.KQ95.K73 75.7632.AT4.AJT2 AQ62.AJT95.73.96 KJT.Q8.J862.Q854 | P-P-P-1H-P-1S-P-2S-P-3S
216   W  2C-S       110          T972.A8754.A4.T6 Q865.T32.KT95.A4 A4.J.Q632.KQ9852 KJ3.KQ96.J87.J73 | P-P-P-1C-P-1H-P-2C
217   W  1H-N        80          JT5.K862.A6.JT63 AK98.J3.953.9852 73.A75.KQT87.K74 Q642.QT94.J42.AQ | P-P-P-1D-P-1H
218   W  2D-S        90          J54.K95.A95.9854 KQT2.QJT6.K64.T3 73.A43.QT872.KQJ A986.872.J3.A762 | P-P-P-1D-P-1N-P-2D
219   W  -W                      QT5.7432.J52.AQ7 A987.AQ.T976.T52 J63.T65.AKQ8.J64 K42.KJ98.43.K983 | P
220   W  1N-S      -100          J763.AKT.74.9843 QT4.J87.AKJ6.T65 92.Q93.832.AKQJ7 AK85.6542.QT95.2 | P-P-P-1C-P-1S-P-1N
221   W  -W                      Q53.J54.872.AJ76 J876.Q62.AJ96.K2 A92.T98.KQ5.Q984 KT4.AK73.T43.T53 | P
222   W  1S-E      -140          KT8.Q975.J65.763 Q653.AJ86.74.KJ9 A9.T42.Q832.AQT2 J742.K3.AKT9.854 | P-P-P-1D-P-1H-P-P-X-P-1S
223   W  2S-W      -170          42.QJ96.J73.KQJ4 AJT5.T5.A85.9752 K3.K873.KT9.AT63 Q9876.A42.Q642.8 | P-P-P-1C-1S-X-2S
224   W  1S-N       110          AJ64.KQ.952.J943 Q93.952.KQT7.T62 KT5.AJ743.64.K87 872.T86.AJ83.AQ5 | P-P-P-1H-P-1S
225   W  1N-S        90          AT7.954.KJ72.853 J964.K32.Q65.KQ6 KQ3.QT7.AT3.JT42 852.AJ86.984.A97 | P-P-P-1C-P-1D-P-1N
226   W  1N-S        90          KQ76.986.JT42.T5 9843.A75.Q86.A62 AT.KT32.K9.K9873 J52.QJ4.A753.QJ4 | P-P-P-1C-P-1S-P-1N
227   W  1H-N       110          AJ83.JT54.43.KQ3 KT96.K6.T97.T952 Q54.Q98.AKJ86.84 72.A732.Q52.AJ76 | P-P-P-1D-P-1H
228   W  -W                      Q72.K974.T86.QJ2 KT96.2.AK73.T753 J53.AT83.Q9.A984 A84.QJ65.J542.K6 | P
229   W  2D-S       130          6543.AJ6.A952.J7 QJ82.K74.QT4.KT3 KT.82.KJ763.AQ64 A97.QT953.8.9852 | P-P-P-1D-P-1S-P-2C-P-2D
230   W  2SX-W      200          JT87.A96.J853.K9 A62.Q532.A964.JT 93.KT74.KT.AQ873 KQ54.J8.Q72.6542 | P-P-1D-2C-P-P-X-P-2S-X
231   W  3C-N       130          KJ42.KJT.Q3.T653 AT3.Q532.AJ8.987 8.A964.KT72.KQJ2 Q9765.87.9654.A4 | P-P-P-1D-P-1S-P-1N-P-2C-P-3C
232   W  1N-S       -50          8632.QT962.K5.T4 AJ97.J5.AT92.983 4.A73.J876.AKQ65 KQT5.K84.Q43.J72 | P-P-P-1C-P-1H-P-1N
233   W  -W                      J6.K985.KJ5.T765 QT73.AQ.987.QJ32 K54.742.A43.A984 A982.JT63.QT62.K | P
234   W  -W                      KQ4.T8.9872.A764 A98.J32.K43.JT92 J65.AK97.QJ5.853 T732.Q654.AT6.KQ | P
235   W  2S-E        50          AQ6.Q54.632.Q873 KJ832.T32.KJ95.9 T95.K976.A8.AJT6 74.AJ8.QT74.K542 | P-P-2S
236   W  1S-N       110          AQ42.A8.842.T962 K3.T932.AJ97.J87 965.K75.QT53.AK3 JT87.QJ64.K6.Q54 | P-P-P-1D-P-1S
237   W  3D-S       110          K532.KT.T97.QJ54 A96.98743.43.AT3 Q7.J65.AQ8652.K6 JT84.AQ2.KJ.9872 | P-P-P-1D-P-1S-P-2D-P-3D
238   W  4H-S       420          AK3.9864.KT83.J5 QJ94.Q2.QJ6.Q983 8.AJ73.A92.AT742 T7652.KT5.754.K6 | P-1D-P-2C-P-2D-P-2H-P-4H
239   W  4C-S       130          Q732.Q7.AQ94.T54 KJ86.J83.T72.KJ8 4.K6.KJ63.AQ9732 AT95.AT9542.85.6 | P-P-P-1C-1H-X-2H-3C-3H-4C
240   W  2D-S       110          J6.AK4.T832.T943 AQT3.Q532.76.Q62 542.86.AQJ95.AJ8 K987.JT97.K4.K75 | P-P-P-1D-P-1N-P-2D
241   W  2D-S        90          AJT7.T96.T6.AJT6 K965.754.J4.K542 842.KQ32.AK832.3 Q3.AJ8.Q975.Q987 | P-P-P-1D-P-1S-P-P-X-XX-2C-2D
242   W  1N-S       120          AT73.A86.J95.J73 J54.942.A872.KT2 K8.QJT5.Q43.A954 Q962.K73.KT6.Q86 | P-P-P-1C-P-1S-P-1N
243   W  -W                      A642.962.Q7.KQT8 Q875.84.KT5.AJ62 KJ3.QJT7.A862.97 T9.AK53.J943.543 | P
244   W  -W                      KT2.K3.T8543.Q42 763.AT82.Q92.A97 A84.QJ95.KJ7.853 QJ95.764.A6.KJT6 | P
245   W  2SX-E      100          K985.742.J54.AJ4 JT743.Q9.KT6.Q76 A2.KJ86.Q83.KT32 Q6.AT53.A972.985 | P-P-2S-X
246   W  3H-N       -50          9862.KQ85.KT7.52 AT7.64.Q653.AJT3 Q4.T932.AJ9.KQ64 KJ53.AJ7.842.987 | P-P-P-1C-P-1H-P-2H-P-P-X-P-2S-3H
247   W  5C-S       600          K983.763.A75.J95 T7542.KJ.K84.842 .AT9.J96.AKQT763 AQJ6.Q8542.QT32. | 1H-P-1S-2C-2S-3C-3S-4C-P-P-4S-5C
248   W  2C-W      -130          KT2.Q932.Q832.AT Q875..AT94.J9743 A64.KJT86.J75.Q5 J93.A754.K6.K862 | 1C-P-1S-P-1N-P-2C
249   W  3H-S       200          K632.K53.J8.KJ98 J984.94.Q32.Q632 7.QT862.AKT976.A AQT5.AJ7.54.T754 | 1C-P-P-1D-1S-1N-P-3H
250   W  2S-S       140          KT54.KT54.KJ9.32 J83.J73.AT75.A86 AQ62.96.63.KQ974 97.AQ82.Q842.JT5 | P-P-P-1C-P-1H-P-1S-P-2S
251   W  1H-N       110          Q753.A832.3.KT43 J842.74.QJT.A982 AK6.JT5.A9852.65 T9.KQ96.K764.QJ7 | P-P-P-1D-P-1H
252   W  3D-S      -100          K872.KJ764..KT32 T965.Q53.K83.AQ5 A3.AT.AT97652.87 QJ4.982.QJ4.J964 | P-1H-P-1N=1=-P-2C-P-3D | Forcing 1NT
253   W  -W                      AQT3.76.K432.865 J98.A94.987.AJ42 762.KQT3.J5.KQT7 K54.J852.AQT6.93 | P
254   W  2H-S       110          9652.986.AKQ.J72 73.KJ4.86542.KT5 AJT.AQT32.JT.843 KQ84.75.973.AQ96 | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
255   W  2H-N       170          KQJ8.T842.96.AJ7 A42.7653.84.QT53 T5.AQJ9.AQ532.86 9763.K.KJT7.K942 | P-P-P-1D-P-1H-P-2H
256   W  1N-N        90          Q92.A.QT872.8732 KT86.9743.A6.K96 43.KT52.K53.AQJ4 AJ75.QJ86.J94.T5 | P-P-P-1C-P-1D-P-1H-P-1N
257   W  1N-S        90          KT632.T2.QT8.JT8 J874.KQ4.K63.Q95 A.9875.AJ52.A643 Q95.AJ63.974.K72 | P-P-P-1D-P-1S-P-1N
258   W  3H-S       140          AJ82.KT3.5432.J6 Q75.964.AQ8.QT43 K9.AQ752.KJ6.985 T643.J8.T97.AK72 | P-P-P-1H-P-2C=1=-P-2D=2=-P-2H-P-3H | Reverse drury | Artificial
259   W  -W                      842.A74.98.A9765 QJ5.KQJ2.J32.T82 KT9.8653.K754.KQ A763.T9.AQT6.J43 | P
260   W  1H-N       110          AQ65.K865.T6.J84 J93.A42.J954.AT6 K42.QJ7.K87.K953 T87.T93.AQ32.Q72 | P-P-P-1C-P-1H
261   W  2H-S       140          J9542.8.J83.A842 KQ83.A76.642.Q93 6.KQJT93.AKT.T76 AT7.542.Q975.KJ5 | P-P-P-1H-P-1S-P-2H
262   W  1N-S       -50          KT97.KJT7.T975.T AQ5.984.642.KQ76 432.63.AKJ8.A843 J86.AQ52.Q3.J952 | P-P-P-1D-P-1H-P-1N
263   W  1S-N       110          JT64.A4.AJT7.742 75.KT95.Q2.KT653 AK9.8763.854.AJ8 Q832.QJ2.K963.Q9 | P-P-P-1C-P-1S
264   W  2D-S       150          A974.KQ3.9532.96 6532.A654.QT.Q84 8.J82.AKJ84.KJ75 KQJT.T97.76.AT32 | P-P-P-1D-P-1S-P-2C-P-2D
265   W  -W                      62.AQ64.Q532.QJ3 KJ97.92.8764.A52 AT83.KT73.J.KT76 Q54.J85.AKT9.984 | P
266   W  2C-S       110          J732.762.A3.Q982 Q865.AQT8.Q7.653 T.J53.KJ854.AKJ7 AK94.K94.T962.T4 | P-P-P-1D-P-1S-P-2C
267   W  3N-N       -50          T32.KJ5.QJ6.AT62 A85.QT642.98.Q53 KJ6.A7.A7543.974 Q974.983.KT2.KJ8 | P-P-2H-3D-P-3N
268   W  -W                      KT8.Q42.QJ95.KT5 Q54.KJ9.A643.J96 J62.A765.872.AQ4 A973.T83.KT.8732 | P
269   W  -W                      T95.KT82.Q53.KJ5 A72.QJ74.KJ62.32 KQ86.A93.74.QT96 J43.65.AT98.A874 | P
270   W  1N-E      -120          A3.T8762.QJ83.T3 QJ98.AJ54.75.K72 KT74.93.A64.A984 652.KQ.KT92.QJ65 | P-P-P-1C-P-1H-P-1S-X=1=-P-1N | Two suit takeout double
271   W  2H-S       110          QJ965.75.QT84.K6 K742.T92.K93.A74 A.AJ643.J2.QJT32 T83.KQ8.A765.985 | P-P-P-1H-P-1S-P-2C-P-2H
272   W  1N-N      -100          Q875.QJ5.7653.QJ JT93.A932.J.A653 A62.T7.AKT2.T984 K4.K864.Q984.K72 | P-P-P-1D-P-1S-P-P-X-1N
273   W  1N-N        90          63.Q3.QT652.KJ86 KJ98.A542.K987.4 AT54.K97.3.AT532 Q72.JT86.AJ4.Q97 | P-P-1D-X-XX-1N
274   W  1N-S       120          9762.J2.AJ4.AT43 J84.AQ73.T98.K65 AQ.K864.K62.J982 KT53.T95.Q753.Q7 | P-P-P-1C-P-1S-P-1N
275   W  3D-N       110          963.42.A76532.K8 K842.Q987..A9543 Q5.AJ63.KQJ8.T72 AJT7.KT5.T94.QJ6 | P-2D-P-2N=1=-P-3D | Artificial
276   W  1S-N        80          T872.K3.Q973.Q64 AJ3.964.A52.J953 Q65.AJT8.J8.AT82 K94.Q752.KT64.K7 | P-P-P-1C-P-1S
277   W  1N-N      -100          J73.Q932.T87.AJ7 82.AJ65.A942.Q65 Q654.K.QJ3.K9832 AKT9.T874.K65.T4 | P-P-P-1C-P-1H-P-1S-P-1N
278   W  3H-S       140          T82.AKT9.K62.J74 K64.Q42.AJ74.863 QJ5.J8653.53.AK5 A973.7.QT98.QT92 | P-P-P-1H-P-2C=1=-P-2H-P-3H | Reverse drury
279   W  3H-S       170          97.Q943.KQJ2.QJ4 J8654.7.A865.K97 T2.AKJ86.74.AT83 AKQ3.T52.T93.652 | P-P-P-1H-P-2C=1=-P-2D=2=-P-3H | Reverse drury | Artificial
280   W  -W                      JT2.JT92.J72.A75 8643.K73.A84.KJ6 A95.Q54.KQ63.T93 KQ7.A86.T95.Q842 | P
281   W  1N-S        90          T65.J754.AK87.T2 973.A92.J96.AJ73 AK2.86.Q53.K8654 QJ84.KQT3.T42.Q9 | P-P-P-1C-P-1H-P-1N
282   W  1N-S        90          AKJ2.T53.872.J73 T764.QJ.AK63.985 98.A864.JT9.AK62 Q53.K972.Q54.QT4 | P-P-P-1C-P-1S-P-1N
283   W  4H-S       420          KJT2.A762.6.Q874 A63.Q9.QT97.T932 Q54.KJT53.K854.K 987.84.AJ32.AJ65 | P-P-P-1H-P-4D=1=-P-4H | Splinter
284   W  2N-S       120          AT53.J72.KT4.K72 Q92.AK65.65.JT84 K7.Q83.QJ932.A63 J864.T94.A87.Q95 | P-P-P-1D-P-1S-X=1=-1N-P-2N | Two suit takeout double
285   W  -W                      KQ87.652.JT7.K75 93.J98.K865.AQJ4 AT42.KQ74.Q9.863 J65.AT3.A432.T92 | P
286   W  1H-N       110          K52.J985.KQ52.Q4 AT96.KQ43.T6.T32 QJ7.AT6.J973.KJ8 843.72.A84.A9765 | P-P-P-1D-P-1H
287   W  1H-N       110          A632.Q653.94.A92 9875.AJ4.A653.T5 J.KT8.KJ72.KQ763 KQT4.972.QT8.J84 | P-P-P-1C-P-1H
288   W  -W                      QT76.9864.92.AK9 K932.32.AK4.T842 A54.AJ7.JT85.J73 J8.KQT5.Q763.Q65 | P
289   W  2S-E      -110          632.AJ.Q653.K854 AT987.T54.KT7.J7 K5.Q9872.J8.AQ92 QJ4.K63.A942.T63 | P-P-2S
290   W  -W                      AT4.983.KQ9.Q842 953.KJ5.6543.K96 Q72.A764.AJ7.T53 KJ86.QT2.T82.AJ7 | P
291   W  2N-S       120          KT83.K4.852.AT43 AJ62.J72.QT9.K92 Q5.AQ95.KJ743.J8 974.T863.A6.Q765 | P-P-P-1D-P-1S-P-1N-P-2C-P-2N
292   W  4H-S      -100          AK.T874.KJ2.8743 QJ6.J3.Q5.QT9652 T9.AQ92.T8743.AK 875432.K65.A96.J | P-P-P-1D-1S-X-P-2H-P-2N-P-4H
293   W  1N-E        50          95.KJ64.J73.A765 Q82.T53.AQ94.J84 AT43.Q8.52.KQ932 KJ76.A972.KT86.T | 1D-P-1N
294   W  3D-S       130          753.KQT.Q875.A76 AKJ94.J875..Q842 82.4.AKJT962.KJT QT6.A9632.43.953 | P-P-1S-2D-2S-2N=1=-P-3D | Limit raise or better in !D
295   W  2D-S        90          KJ82.63.9753.Q97 AQ64.KJT9.T.T832 5.Q8542.AKJ2.K54 T973.A7.Q864.AJ6 | P-P-P-1H-P-1S-P-2D
296   W  2D-S       130          876.K52.KT93.AJ6 QJ92.AQ83..Q9542 AT.T76.AJ765.K83 K543.J94.Q842.T7 | P-P-1C-1D-P-2D
297   W  1N-N        90          Q52.72.A854.K964 KT3.K96.QJT.J732 J76.AQT3.7632.AT A984.J854.K9.Q85 | P-P-P-1D-P-1N
298   W  2C-S       130          K95.T932.QT86.A2 QJ62.QJ6.J972.84 73.A74.A3.KQT653 AT84.K85.K54.J97 | P-P-P-1C-P-1H-P-2C
299   W  3D-N       110          964.J97.AQ76.Q92 AT832.KT83.4.653 K7.Q654.JT92.AK7 QJ5.A2.K853.JT84 | P-P-2S-X-P-3D
300   W  3S-W       100          KT7.Q92.K93.Q542 9863.J74.J8.AKJ9 A.KT63.AQT754.73 QJ542.A85.62.T86 | P-P-P-1D-1S-1N-2S-3D-P-P-3S
301   W  -W                      T7.JT93.AQ72.A84 QJ62.A542.6.J972 A93.Q6.KT854.QT3 K854.K87.J93.K65 | P
302   W  1N-S       120          K65.AQ76.T73.JT6 J974.KJT9.A65.85 AQ8.32.K42.K7432 T32.854.QJ98.AQ9 | P-P-P-1C-P-1H-P-1N
303   W  1N-S        90          Q964.942.AQ4.J43 A87.875.973.AT98 JT.KQ3.KT862.K65 K532.AJT6.J5.Q72 | P-P-P-1D-P-1S-P-1N
304   W  2S-N       -50          A872.653.KQ43.86 96.AQJ9.T97.QJT3 K54.KT.AJ852.742 QJT3.8742.6.AK95 | P-P-P-1D-X-1S-X-XX=1=-2H-P-P-2S | Support double redouble
305   W  1N-N       -50          QT6.83.KT965.Q75 K4.AQ76.J74.J843 A852.942.83.AKT6 J973.KJT5.AQ2.92 | P-P-P-1C-P-1D-P-1S-P-1N
306   W  2C-S      -100          KJ96.K862.T7.T82 QT73.QJT7.Q86.A7 A2.A4.KJ532.J943 854.953.A94.KQ65 | P-P-P-1D-P-1H-P-2C
307   W  1H-N        80          Q86.9862.J54.AT4 A742.K75.962.Q83 T3.AJ4.AKT7.J962 KJ95.QT3.Q83.K75 | P-P-P-1D-P-1H
308   W  2H-S       140          QJ6.T84.KJ72.KJ2 932.QJ7.AT65.754 KT85.A6532.8.A63 A74.K9.Q943.QT98 | P-P-P-1H-P-2C=1=-P-2H | Reverse drury
309   W  1H-N        80          KQ85.9743.753.A8 T7.Q82.AQ84.JT42 AJ6.AJ5.96.Q9653 9432.KT6.KJT2.K7 | P-P-P-1C-P-1H
310   W  -W                      AT6.JT32.A83.J32 9853.A4.T64.A964 J42.Q97.K52.KQ85 KQ7.K865.QJ97.T7 | P
311   W  2H-E       100          Q643.KQ53.872.52 T8.JT82.AQ4.QJT6 A92.74.KJT93.A83 KJ75.A96.65.K974 | 1C-P-1H-2D-X=1=-P-2H | Support double redouble
312   W  1N-S        90          A974.T3.K64.Q985 J832.KQ5.T83.KJ4 65.A742.A95.AT73 KQT.J986.QJ72.62 | P-P-P-1C-P-1S-P-1N
