/Users/adavidbailey/Practice-Bidding-Scenarios/BBA/After_Partner_Overcalls.pbn
board declarer contract score  par     | notes
  290     W       3D     -110  W D 9  | Lebensohl after 1m
  291     N       4H      -50  N H 9  | 
  292     N       3N     -100  N NT 8 | 
  293     S       3S      140  S S 9  | Mixed raise,  !s
  294     S       3S     -150  S S 6  | 
  295     E       1N      200  E NT 5 | 
  296     S       3S      -50  S S 8  | 
  297     S       3D      150  S D 11 | 
  298     S       3S     -100  S S 8  | 
  299     E       3H      100  E H 7  | 1m-3m blocking
  300     E       2S     -110  E S 8  | Forcing 1nt
  301     S       3C     -100  S C 8  | Unusual 1nt
  302     N       5C      400  N C 11 | Unusual 4nt, 6+5+ | Bidable suit
  303     W       4D     -130  W D 10 | 
  304     E       2H     -140  E H 9  | Forcing 1nt
  305     N       3D      110  N D 9  | 
  306     E       3D      150  E D 6  | 
  307     W       3S      100  W S 8  | Max 2 !s | Limit raise or better in !s
  308     S       2S      110  S S 8  | 
  309     S       3S      140  S S 9  | 
  310     W       2S     -140  W S 9  | 
  311     S      2SX     -200  S S 7  | 
  312     S       2H      140  S H 9  | 
  313     S       3S      140  S S 9  | 
  314     S       2H      140  S H 9  | 
  315     S       4H      420  S H 10 | 
  316     E       3C     -130  E C 10 | Max 2 !s
  317     N       5C     -100  N C 10 | Unusual 4nt, 6+5+ | Bidable suit
  318     S      4SX     -100  S S 9  | 1x-(y)-2z forcing
  319     S       4H     -200  S H 8  | 
  320     E       4S     -650  E S 11 | Bergen
  321     E       2C     -130  E C 10 | 
  322     W       4S       50  W S 9  | Splinter
  323     E       4S      200  E S 8  | 
  324     S       4H      620  S H 10 | 
  325     S       5C     -100  S C 10 | 
  326     S       4S      -50  S S 9  | Mixed raise,  !s
  327     E       2S      100  E S 7  | 
  328     S       3S      170  S S 10 | 
  329     S       4H      420  S H 10 | Mixed raise,  !h
  330     E       3C     -110  E C 9  | 
  331     S       2D      110  S D 9  | 
  332     E       2S     -140  E S 9  | 
  333     E       2C      100  E C 7  | 
  334     N       3H      140  N H 9  | 
  335     W       2S     -170  W S 10 | 
  336     S       2S      110  S S 8  | 
  337     E       3D     -170  E D 12 | Forcing 1nt
  338     S       2D      130  S D 10 | 
  339     E       3H     -170  E H 10 | 
  340     S       4S      680  S S 12 | 
  341     E       3S      200  E S 5  | 1m-3m blocking
  342     S      1HX      160  S H 7  | 
  343     S       3H      140  S H 9  | Limit raise or better in !h | Max 2 !s
  344     E      4SX      300  E S 8  | 
  345     W       2N     -180  W NT 10| 
  346     E       2H      100  E H 7  | 
  347     S       4S      420  S S 10 | Mixed raise,  !s | Cue bid, a !d stopper
  348     S       3D     -100  S D 8  | 
  349     S       2C      150  S C 11 | 
  350     W       1N      150  W NT 4 | 
  351     S       2H      170  S H 10 | 
  352     E       4S     -620  E S 10 | Jacoby 2nt
  353     S       4H      420  S H 10 | Mixed raise,  !h
  354     S       4D     -100  S D 9  | 
  355     S       2H      110  S H 8  | 
  356     S       4S      620  S S 10 | Limit raise or better in !s | Cue bid, a !d stopper
  357     S       2S      110  S S 8  | 
  358     S       3S      140  S S 9  | 
  359     E       3C      100  E C 8  | 1x-(y)-2z forcing
  360     S       5C      -50  S C 10 | Limit raise or better in !c
  361     E       4C      100  E C 9  | 
  362     S       3S      140  S S 9  | 
  363     S       3H      170  S H 10 | Mixed raise,  !h
  364     S       3S      170  S S 10 | 
  365     E       3C     -130  E C 10 | 
  366     S       4C      -50  S C 9  | 
  367     S       5C      620  S C 12 | 
  368     S       2D      130  S D 10 | 
  369     S       3D      150  S D 11 | Fit showing jumps
  370     W       3D       50  W D 8  | 1x-(y)-2z forcing
  371     S       4H      450  S H 11 | Limit raise or better in !h | Cue bid, a !s stopper | Cue bid, a !c stopper | Cue bid, a !c stopper
  372     S       3D     -100  S D 8  | Limit raise or better in !d
  373     E       2S     -170  E S 10 | 
  374     S       4H      450  S H 11 | Limit raise or better in !h | Cue bid, a !c stopper
  375     S       3N      600  S NT 9 | 
  376     S       2H      170  S H 10 | 
  377     S       2S      170  S S 10 | 
  378     W       4S     -620  W S 10 | 
  379     S       4S      420  S S 10 | Limit raise or better in !s | Splinter
  380     S       4D      130  S D 10 | 
  381     E       4S      100  E S 9  | 
  382     S       3D      110  S D 9  | 
  383     S       3S      140  S S 9  | 
  384     S       5D      -50  S D 10 | Fit showing jumps
  385     E       2S     -200  E S 11 | 
  386     E       4S       50  E S 9  | 
  387     E       3H     -170  E H 10 | 
  388     E       2H     -110  E H 8  | 
  389     S       4S      650  S S 11 | Limit raise or better in !s
  390     N       3D      110  N D 9  | 
  391     S       1H      140  S H 9  | 
  392     S       4S      480  S S 12 | 
  393     S       5D      420  S D 12 | Michaels cuebid | To the partner's longer
  394     S       2S      200  S S 11 | 
  395     S       2S      110  S S 8  | 
  396     S       2S      140  S S 9  | 
  397     S      5SX     -200  S S 10 | 
  398     W       4D       50  W D 9  | Forcing 1nt | Michaels cuebid
  399     S       2H      110  S H 8  | 
  400     N      3CX    -1100  N C 4  | 
  401     N       4H      420  N H 10 | Fit showing jumps | Splinter
  402     E       4S     -450  E S 11 | Forcing 1nt
  403     N       2S      140  N S 9  | 
  404     E       4H     -620  E H 10 | Michaels cuebid
  405     E       1S       50  E S 6  | 
  406     S       4S      420  S S 10 | Limit raise or better in !s | Cue bid, a !c stopper
  407     E       3H      200  E H 7  | Bergen
  408     N       3D      190  N D 13 | Unusual 2nt
  409     E      3SX      500  E S 7  | 
  410     E       1S     -110  E S 8  | 
  411     S      4DX     -100  S D 9  | 1x-(y)-2z forcing
  412     E       4C      100  E C 8  | 
  413     W      6DX      200  W D 11 | 
  414     S       3H      140  S H 9  | 
  415     E      5SX     -650  E S 11 | 
  416     S       3D      110  S D 9  | 
  417     S       3H      -50  S H 8  | 
  418     E       5C      100  E C 9  | 
  419     E       1H     -140  E H 9  | 
  420     E       2H      200  E H 6  | 
  421     E       3H     -170  E H 10 | 1m-3m blocking
  422     N       3H      140  N H 9  | Michaels cuebid
  423     W       3H     -140  W H 9  | 1x-(y)-2z forcing
  424     W       4S     -450  W S 11 | Max 2 !s
  425     S       5C      420  S C 12 | 
  426     S       4H      620  S H 10 | Mixed raise,  !h
  427     W       3S     -170  W S 10 | 
  428     W       4H     -420  W H 10 | Support double redouble
  429     S       3S      140  S S 9  | Mixed raise,  !s
  430     E       4S     -420  E S 10 | 
  431     S       3C      130  S C 10 | 
  432     N       3H      170  N H 10 | 
  433     N       4D      130  N D 10 | Limit raise or better in !d
  434     E      5CX      100  E C 10 | 
  435     E       4H     -620  E H 10 | Michaels cuebid | To the partner's longer
  436     E       4D     -130  E D 10 | 
  437     S       4H      650  S H 11 | 
  438     N       4H      450  N H 11 | Michaels cuebid
  439     E       2C     -110  E C 9  | 
  440     E       3S       50  E S 8  | Michaels cuebid
  441     S      5CX     -100  S C 10 | Limit raise or better in !s
  442     S       3S      170  S S 10 | 
  443     N       2S      170  N S 10 | 
  444     W       3S     -200  W S 11 | 
  445     S       4C      130  S C 10 | 
  446     S       4S      -50  S S 9  | 
  447     W       2H      150  W H 5  | 
  448     S       3S      140  S S 9  | 
  449     S       4S      420  S S 10 | Limit raise or better in !s | Cue bid, a !h stopper | Cue bid, a !c stopper | Cue bid, a !d stopper
  450     S       4S      620  S S 10 | 
  451     E      3SX      200  E S 8  | 
  452     S       2H     -300  S H 5  | 
  453     S       2D       90  S D 8  | 
  454     S       3H      140  S H 9  | 
  455     E       5H     -650  E H 11 | Limit raise or better in !h | Blackwood 0314, for !h
  456     E       3D       50  E D 8  | Support double redouble
  457     S      4HX     -300  S H 8  | 1x-(1y)-2z weak
  458     S       1N     -100  S NT 6 | Max 2 !h
  459     S       2S      170  S S 10 | 
  460     S       3S      140  S S 9  | 
  461     S       2S      140  S S 9  | 
  462     S       2S      110  S S 8  | 
  463     S       2H      110  S H 8  | 
  464     S       2S      140  S S 9  | 
  465     E       3C      250  E C 4  | 
  466     N       4S     -100  N S 9  | 
  467     S       1S      110  S S 8  | 
  468     E       4D      100  E D 9  | 
  469     N       3H      170  N H 10 | Unusual 2nt
  470     E       2S     -140  E S 9  | 
  471     S      5DX     -200  S D 10 | Support double redouble
  472     S      5CX     -500  S C 8  | 
  473     S       3C      130  S C 10 | 
  474     E       5H     -680  E H 12 | 
  475     S       3H     -150  S H 6  | 
  476     E       3S      100  E S 7  | 
  477     E       1S     -140  E S 9  | 
  478     S       6D      940  S D 13 | Blackwood 0314, for !d
  479     W       2S       50  W S 7  | 1x-(1y)-2z weak
  480     S       4H     -100  S H 8  | 
  481     E       3D     -110  E D 9  | 
  482     E       4S     -450  E S 11 | Two way game tries | Two way game tries
  483     E       1S      200  E S 5  | 
  484     S       4S      650  S S 11 | 
  485     E       1H      -80  E H 7  | 
  486     S       4H      -50  S H 9  | 
  487     E       1D      200  E D 5  | 
  488     N       2H      -50  N H 7  | 
